route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RJUN25-801-1_Weekday-90,62307693,,0,105,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307694,,1,162,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307695,,0,111,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307696,,1,115,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307697,,1,116,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307698,,0,106,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307699,,1,161,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307700,,0,110,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307701,,1,151,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307702,,0,167,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307703,,1,154,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307704,,0,102,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307705,,1,109,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307706,,1,155,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307707,,0,155,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307708,,0,156,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307709,,1,163,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307710,,1,161,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307711,,1,151,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307712,,0,112,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307713,,0,160,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307714,,0,161,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307715,,1,153,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307716,,0,158,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307717,,0,163,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307718,,0,172,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307719,,1,117,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307720,,0,171,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307721,,0,162,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307722,,1,156,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307723,,1,106,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307724,,1,155,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307725,,1,109,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307726,,0,107,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307727,,0,105,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307728,,0,116,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307729,,0,110,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307730,,0,164,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307731,,0,109,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307732,,0,153,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307733,,1,118,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307734,,1,101,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307735,,1,152,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307736,,1,154,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307737,,1,169,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307738,,1,111,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307739,,1,102,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307740,,0,170,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307741,,1,109,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307742,,0,169,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307743,,0,101,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307744,,1,162,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307745,,1,107,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307746,,1,154,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307747,,0,160,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307748,,0,171,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307749,,0,158,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307750,,0,107,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307751,,1,101,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307752,,1,163,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307753,,0,151,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307754,,1,110,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307755,,0,163,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307756,,0,162,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307757,,0,103,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307758,,1,151,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307759,,1,113,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307760,,1,103,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307761,,1,114,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307762,,0,101,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307763,,0,114,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307764,,0,113,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307765,,1,154,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307766,,1,169,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307767,,1,170,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307768,,1,153,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307769,,1,155,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307770,,1,156,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307771,,0,102,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307772,,0,104,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307773,,1,165,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307774,,0,106,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307775,,0,106,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307776,,1,170,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307777,,0,109,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307778,,1,104,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307779,,1,159,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307780,,1,151,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307781,,1,104,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307782,,1,157,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307783,,0,117,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307786,,1,153,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307787,,1,171,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307788,,0,152,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307807,,0,155,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307808,,1,167,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307809,,1,168,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307810,,1,160,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307811,,1,163,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307812,,1,107,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307813,,1,112,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307814,,1,110,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307815,,1,157,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307816,,1,160,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307817,,1,158,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307818,,1,110,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307819,,1,151,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307820,,1,154,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307821,,1,171,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307822,,1,172,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307823,,1,105,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307824,,1,108,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307825,,1,112,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307826,,0,156,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307827,,0,101,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307829,,0,115,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307830,,0,104,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307831,,0,153,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307832,,0,109,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307833,,0,163,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307834,,0,106,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307835,,0,111,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307836,,0,102,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307837,,0,103,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307838,,0,107,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307839,,0,154,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307840,,0,111,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307841,,0,157,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307842,,0,104,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307844,,1,158,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307845,,0,103,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307846,,0,151,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307847,,0,154,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307851,,1,166,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307852,,1,160,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307863,,0,116,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307868,,0,105,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307883,,1,111,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307909,,1,171,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307910,,0,154,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307911,,0,153,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307912,,1,158,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307919,,1,116,801SB_RC_221121
801,RJUN25-801-1_Weekday-90,62307930,,0,156,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307931,,0,152,801NB_RC_221121
801,RJUN25-801-1_Weekday-90,62307932,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648786,,0,151,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648787,,1,158,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648788,,0,155,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648789,,0,153,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648790,,1,153,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648791,,0,160,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648792,,1,160,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648793,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648794,,1,152,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648795,,0,156,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648796,,0,153,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648797,,0,154,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648798,,1,163,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648799,,1,164,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648800,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648801,,0,157,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648802,,1,105,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648803,,1,165,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648804,,1,167,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648806,,1,151,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648808,,0,161,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648809,,1,156,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648810,,0,154,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648811,,0,157,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648812,,1,159,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648813,,0,151,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648814,,0,161,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648815,,1,156,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648816,,0,152,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648817,,1,157,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648818,,0,154,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648819,,1,155,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648820,,1,162,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648821,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648822,,0,102,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648823,,0,157,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648824,,0,162,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648825,,0,155,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648826,,1,154,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648827,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648828,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648829,,0,158,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648830,,0,109,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648831,,1,158,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648832,,0,152,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648833,,1,162,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648834,,0,151,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648835,,1,151,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648836,,1,155,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648837,,0,164,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648838,,1,153,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648839,,0,153,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648840,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648841,,0,153,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648842,,0,104,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648843,,1,156,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648844,,1,106,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648845,,0,106,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648846,,1,153,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648847,,0,162,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648848,,0,156,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648849,,0,154,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648850,,1,164,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648851,,0,107,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648852,,0,155,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648853,,1,154,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648854,,0,102,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648855,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648856,,1,157,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648857,,1,107,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648858,,0,166,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648859,,0,108,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648860,,0,167,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648861,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648862,,0,105,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648863,,1,167,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648864,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648865,,1,158,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648866,,0,108,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648867,,0,107,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648868,,1,152,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648869,,1,161,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648870,,0,152,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648871,,1,151,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648872,,0,163,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648873,,1,163,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648874,,1,159,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648875,,0,156,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648876,,0,167,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648877,,1,158,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648878,,1,154,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648879,,1,157,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648882,,1,158,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648883,,1,152,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648885,,1,157,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648886,,0,159,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648890,,0,158,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648891,,1,154,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648892,,0,155,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648893,,1,155,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648894,,1,156,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648897,,0,152,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648900,,0,106,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648901,,1,106,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648902,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648903,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648904,,0,159,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648905,,0,163,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648906,,1,159,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648907,,0,160,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648908,,0,154,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648909,,1,166,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648910,,1,163,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648911,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648912,,0,164,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648913,,1,160,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648914,,0,161,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648916,,0,104,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648917,,1,152,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648918,,1,107,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648919,,0,158,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648920,,0,105,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648921,,1,109,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648922,,0,165,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648923,,1,105,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648924,,0,152,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648925,,1,108,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648927,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648928,,1,165,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648929,,0,157,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648930,,1,161,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648931,,1,160,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648932,,0,159,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648933,,1,159,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648934,,0,160,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648935,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648936,,1,160,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648937,,0,165,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648939,,1,165,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648948,,0,156,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648949,,0,162,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648950,,1,156,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648951,,0,158,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648952,,1,163,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648953,,0,163,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648954,,0,159,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648955,,1,164,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648956,,0,164,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648957,,0,155,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648958,,0,160,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648959,,1,155,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648960,,0,165,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648961,,1,153,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648962,,1,161,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648963,,1,162,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648964,,1,158,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648965,,1,159,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648966,,1,160,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648967,,1,165,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648974,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648975,,0,102,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648976,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648977,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648978,,0,104,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648979,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648980,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648981,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648982,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648983,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648984,,0,104,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648985,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648986,,0,102,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648987,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648988,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648989,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648990,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648991,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648992,,0,102,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648993,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648994,,0,105,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648995,,1,105,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648996,,0,106,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648997,,0,104,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62648998,,1,106,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62648999,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649000,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649001,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649002,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649003,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649004,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649005,,1,105,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649006,,0,102,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649007,,0,105,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649008,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649009,,1,106,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649010,,0,104,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649011,,0,106,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649012,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649013,,0,101,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649014,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649015,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649016,,1,105,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649017,,1,102,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649018,,1,106,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649019,,1,104,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649020,,1,103,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649021,,1,101,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649022,,0,103,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649023,,1,155,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649024,,0,166,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649032,,0,151,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649050,,0,105,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649051,,1,109,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649052,,0,157,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649053,,0,158,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649054,,0,109,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649055,,0,160,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649056,,0,165,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649057,,0,159,801NB_RC_221121
801,RJUN25-801-2_Saturday-08,62649058,,1,156,801SB_RC_221121
801,RJUN25-801-2_Saturday-08,62649059,,1,101,801SB_RC_221121
